,Epoch,Iteration,Accuracy,Loss,Top3
0,0,0,0.125,2.315703868865967,0.5
0,0,1,0.25,2.018312931060791,0.75
0,0,2,0.25,2.0171608924865723,0.75
0,0,3,0.125,2.114506721496582,0.625
0,0,4,0.25,1.976576566696167,0.75
0,0,5,0.375,1.7442582845687866,1.0
0,0,6,0.5,2.0082623958587646,0.75
0,0,7,0.25,2.0783276557922363,0.625
0,0,8,0.375,2.014815330505371,0.75
0,0,9,0.625,1.9302159547805786,0.75
0,0,10,0.625,1.9103375673294067,0.875
0,0,11,0.375,1.9776331186294556,0.875
0,0,12,0.25,2.0764338970184326,0.625
0,0,13,0.125,2.1414427757263184,0.625
0,0,14,0.125,2.1796863079071045,0.5
0,0,15,0.25,2.0770328044891357,0.625
0,0,16,0.25,2.0865862369537354,0.75
0,0,17,0.5,1.899598479270935,0.75
0,0,18,0.5,1.9008961915969849,0.75
0,0,19,0.375,1.929396629333496,0.75
0,0,20,0.5,1.812145471572876,0.875
0,0,21,0.5,1.9070956707000732,0.875
0,0,22,0.5,1.8830000162124634,0.75
0,0,23,0.375,1.9805783033370972,0.75
0,0,24,0.5,1.9340541362762451,0.75
0,0,25,0.625,1.7768442630767822,0.875
0,0,26,0.625,1.7936561107635498,0.875
0,0,27,0.5,1.958128809928894,0.75
0,0,28,0.375,2.0895469188690186,0.5
0,0,29,0.375,2.068490743637085,0.625
0,0,30,0.5,1.9629608392715454,0.75
0,0,31,0.625,1.82021164894104,0.875
0,0,32,0.375,2.1006035804748535,0.5
0,0,33,0.125,2.245546579360962,0.625
0,0,34,0.5,1.9423606395721436,0.75
0,0,35,0.5,1.8424184322357178,0.875
0,0,36,0.5,1.8504228591918945,0.875
0,0,37,0.5,1.9019356966018677,0.75
0,0,38,0.5,1.851192593574524,0.75
0,0,39,0.625,1.9203870296478271,0.75
0,0,40,0.5,1.8443585634231567,0.875
0,0,41,0.375,1.8446296453475952,0.875
0,0,42,0.375,1.9337189197540283,0.75
0,0,43,0.5,1.8380370140075684,0.75
0,0,44,0.5,1.8882797956466675,0.75
0,0,45,0.375,1.960078239440918,0.75
0,0,46,0.5,1.9125769138336182,0.875
0,0,47,0.5,2.023522138595581,0.75
0,0,48,0.5,2.0053861141204834,0.625
0,0,49,0.25,2.070950984954834,0.625
0,0,50,0.75,1.9164115190505981,0.75
0,0,51,0.375,1.948525309562683,0.875
0,0,52,0.25,1.9692362546920776,0.625
0,0,53,0.5,1.9380189180374146,0.75
0,0,54,0.5,1.8923039436340332,0.625
0,0,55,0.625,1.8816698789596558,0.75
0,0,56,0.375,2.0921881198883057,0.75
0,0,57,0.25,2.1904642581939697,0.75
0,0,58,0.375,2.1010642051696777,0.75
0,0,59,0.25,2.2230160236358643,0.625
0,0,60,0.875,1.7922289371490479,0.875
0,0,61,0.375,1.9750871658325195,0.875
0,0,62,0.5,1.8687245845794678,0.75
0,0,63,0.5,1.8515361547470093,0.75
0,0,64,0.375,1.875449776649475,0.75
0,0,65,0.625,1.7698675394058228,0.875
0,0,66,0.75,1.743574619293213,0.875
0,0,67,0.625,1.882936716079712,0.75
0,0,68,0.5,1.9714690446853638,0.75
0,0,69,0.375,2.0125086307525635,0.75
0,0,70,0.75,1.8996142148971558,0.875
0,0,71,0.5,2.007561683654785,0.875
0,0,72,0.5,2.0397698879241943,0.75
0,0,73,0.5,1.9450370073318481,0.75
0,0,74,0.125,2.2460062503814697,0.5
0,0,75,0.375,2.128848075866699,0.75
0,0,76,0.375,1.9901466369628906,0.875
0,0,77,0.25,1.9950745105743408,0.75
0,0,78,0.125,2.2019665241241455,0.625
0,0,79,0.25,2.0669326782226562,0.625
0,0,80,0.75,1.8051244020462036,0.875
0,0,81,0.5,1.940495252609253,0.875
