,Epoch,Iteration,Accuracy,Loss,Top3
0,0,0,0.25,20.13677215576172,0.625
0,0,1,0.375,9.799617767333984,0.5
0,0,2,0.25,16.951234817504883,0.75
0,0,3,0.25,13.863396644592285,0.5
0,0,4,0.125,13.657588958740234,0.5
0,0,5,0.25,14.967615127563477,0.75
0,0,6,0.125,12.923253059387207,0.625
0,0,7,0.125,10.530797958374023,0.625
0,0,8,0.25,10.001757621765137,0.375
0,0,9,0.25,9.534431457519531,0.75
0,0,10,0.125,17.302295684814453,0.375
0,0,11,0.375,9.242851257324219,0.5
0,0,12,0.25,13.813711166381836,0.5
0,0,13,0.25,9.041683197021484,0.875
0,0,14,0.25,15.079068183898926,0.625
0,0,15,0.125,10.778460502624512,0.5
0,1,0,0.25,18.690553665161133,0.625
0,1,1,0.25,17.747730255126953,0.375
0,1,2,0.25,29.181936264038086,0.625
0,1,3,0.375,25.986400604248047,0.5
0,1,4,0.25,14.042450904846191,0.375
0,1,5,0.375,9.795027732849121,0.625
0,1,6,0.375,9.585346221923828,0.75
0,1,7,0.375,7.505511283874512,0.875
0,1,8,0.25,7.779518127441406,0.75
0,1,9,0.375,6.561357021331787,0.625
0,1,10,0.25,9.352937698364258,0.75
0,1,11,0.25,7.6337361335754395,0.875
0,1,12,0.25,5.5138373374938965,0.75
0,1,13,0.5,7.503753662109375,0.75
0,1,14,0.25,16.70962905883789,0.75
0,1,15,0.375,11.640918731689453,0.75
0,2,0,0.125,19.202003479003906,0.5
0,2,1,0.25,11.906515121459961,1.0
0,2,2,0.25,21.141345977783203,0.75
0,2,3,0.25,19.83032989501953,0.875
0,2,4,0.25,14.237664222717285,1.0
0,2,5,0.5,4.802671909332275,1.0
0,2,6,0.625,6.1321492195129395,1.0
0,2,7,0.75,3.8913629055023193,1.0
0,2,8,0.75,4.620853424072266,0.75
0,2,9,0.75,3.247014284133911,0.875
0,2,10,0.625,8.74527359008789,0.875
0,2,11,0.625,3.8219525814056396,0.875
0,2,12,0.375,2.9320058822631836,0.875
0,2,13,0.75,5.430504322052002,1.0
0,2,14,0.625,14.119607925415039,0.625
0,2,15,0.5,11.863141059875488,0.875
0,3,0,0.25,16.620887756347656,0.5
0,3,1,0.625,11.500102996826172,0.75
0,3,2,0.0,18.327735900878906,0.5
0,3,3,0.375,18.211660385131836,0.5
0,3,4,0.375,12.902795791625977,0.5
0,3,5,0.375,8.914278030395508,0.875
0,3,6,0.5,6.525030612945557,0.75
0,3,7,0.75,5.322174549102783,1.0
0,3,8,0.625,4.551511764526367,1.0
0,3,9,0.5,5.02028751373291,1.0
0,3,10,0.5,6.729456901550293,0.875
0,3,11,0.5,4.7891411781311035,0.875
0,3,12,0.5,3.120683193206787,0.875
0,3,13,0.625,6.564939975738525,0.875
0,3,14,0.25,12.382473945617676,0.5
0,3,15,0.375,12.588725090026855,0.75
0,4,0,0.5,10.108381271362305,0.875
0,4,1,0.625,7.661922931671143,1.0
0,4,2,0.125,12.795147895812988,0.375
0,4,3,0.5,10.54108715057373,0.75
0,4,4,0.375,12.029739379882812,0.875
0,4,5,0.5,4.159585952758789,0.875
0,4,6,0.625,5.319103240966797,0.75
0,4,7,0.75,4.72971248626709,0.875
0,4,8,0.5,3.743635892868042,0.875
0,4,9,0.5,3.8969080448150635,1.0
0,4,10,0.5,6.8807501792907715,0.75
0,4,11,0.75,3.1575381755828857,0.75
0,4,12,0.75,2.272113084793091,0.875
0,4,13,0.5,6.493362903594971,0.875
0,4,14,0.375,7.9009175300598145,1.0
0,4,15,0.75,5.878719806671143,0.875
0,5,0,0.375,9.683950424194336,0.5
0,5,1,0.625,5.857067584991455,1.0
0,5,2,0.25,11.376330375671387,0.5
0,5,3,0.375,11.218229293823242,0.5
0,5,4,0.625,6.564206123352051,0.75
0,5,5,0.5,5.2184343338012695,0.75
0,5,6,0.625,5.965431213378906,0.625
0,5,7,0.875,5.484148979187012,0.875
0,5,8,0.625,2.6991195678710938,0.75
0,5,9,0.625,3.640902042388916,1.0
0,5,10,0.375,4.550914764404297,0.75
0,5,11,0.75,2.7539925575256348,0.875
0,5,12,0.75,1.9944888353347778,1.0
0,5,13,0.5,5.656651020050049,0.875
0,5,14,0.25,9.644536018371582,0.625
0,5,15,0.5,7.866537094116211,0.625
0,6,0,0.125,10.747184753417969,0.75
0,6,1,0.375,6.091386795043945,1.0
0,6,2,0.0,13.494966506958008,0.625
0,6,3,0.125,13.213418960571289,0.375
0,6,4,0.25,8.427193641662598,0.75
0,6,5,0.375,7.668919086456299,1.0
0,6,6,0.625,5.1762213706970215,0.75
0,6,7,0.625,6.702088356018066,1.0
0,6,8,0.625,3.366929531097412,0.875
0,6,9,0.625,4.7167277336120605,0.875
0,6,10,0.75,5.493243217468262,0.75
0,6,11,0.625,4.368277549743652,1.0
0,6,12,0.625,3.1244027614593506,1.0
0,6,13,0.5,7.3916192054748535,0.875
0,6,14,0.375,12.745376586914062,0.75
0,6,15,0.625,12.912043571472168,0.75
0,7,0,0.625,8.016175270080566,1.0
0,7,1,0.75,5.833128452301025,1.0
0,7,2,0.25,11.619830131530762,0.75
0,7,3,0.5,10.262728691101074,0.75
0,7,4,0.5,6.446799278259277,1.0
0,7,5,0.5,5.69417142868042,1.0
0,7,6,0.5,5.659449100494385,0.875
0,7,7,0.875,5.136875629425049,0.875
0,7,8,0.875,3.8031837940216064,1.0
0,7,9,0.625,3.6228158473968506,0.875
0,7,10,0.625,4.822413444519043,0.75
0,7,11,0.5,4.263360023498535,0.875
0,7,12,0.5,2.9591012001037598,1.0
0,7,13,0.75,6.070212364196777,1.0
0,7,14,0.625,7.903425693511963,0.875
0,7,15,0.75,7.797979831695557,1.0
0,8,0,0.375,6.6542792320251465,0.75
0,8,1,0.75,4.0034637451171875,1.0
0,8,2,0.25,8.246246337890625,0.625
0,8,3,0.375,8.436561584472656,0.625
0,8,4,0.5,5.975890636444092,0.875
0,8,5,0.5,4.940929889678955,0.875
0,8,6,0.5,4.272505283355713,0.75
0,8,7,0.75,3.9482154846191406,0.875
0,8,8,0.875,2.7018494606018066,1.0
0,8,9,0.625,3.7264535427093506,0.875
0,8,10,0.5,4.339253902435303,0.875
0,8,11,0.75,3.726470947265625,1.0
0,8,12,0.75,2.327822208404541,1.0
0,8,13,0.625,4.704357624053955,1.0
0,8,14,0.5,7.285916328430176,0.875
0,8,15,0.625,6.572498798370361,0.875
0,9,0,0.375,7.686800479888916,0.875
0,9,1,0.5,3.6377968788146973,1.0
0,9,2,0.375,9.660114288330078,0.5
0,9,3,0.5,9.370887756347656,0.75
0,9,4,0.5,7.8054022789001465,0.875
0,9,5,0.5,5.846334934234619,0.75
0,9,6,0.625,4.313540935516357,0.75
0,9,7,0.875,3.1224918365478516,1.0
0,9,8,0.875,2.400099039077759,0.875
0,9,9,0.875,3.325860023498535,1.0
0,9,10,0.625,4.968894958496094,0.875
0,9,11,1.0,3.0374181270599365,1.0
0,9,12,0.875,2.2665505409240723,1.0
0,9,13,0.875,4.732203960418701,1.0
0,9,14,0.375,6.354576587677002,0.75
0,9,15,0.625,4.707804203033447,0.875
