,Epoch,Iteration,Accuracy,Loss,Top3
0,0,0,0.125,441.17388916015625,0.375
0,0,1,0.0,24.336917877197266,0.0
0,0,2,0.125,24.350788116455078,0.375
0,0,3,0.125,24.46442413330078,0.375
0,0,4,0.125,24.41888427734375,0.25
0,0,5,0.0,24.37334442138672,0.125
0,0,6,0.125,24.43710708618164,0.375
0,0,7,0.125,24.41888427734375,0.375
0,0,8,0.0,24.236724853515625,0.125
0,0,9,0.125,24.147897720336914,0.25
0,0,10,0.0,24.218894958496094,0.125
0,0,11,0.0,23.703641891479492,0.125
0,0,12,0.375,339.3436279296875,0.625
0,0,13,0.125,24.02516746520996,0.25
0,0,14,0.125,24.282264709472656,0.375
0,0,15,0.125,24.41888427734375,0.375
0,0,16,0.0,24.46442413330078,0.0
0,0,17,0.125,24.46442413330078,0.375
0,0,18,0.125,24.46442413330078,0.375
0,0,19,0.125,24.28264045715332,0.25
0,0,20,0.0,24.323625564575195,0.125
0,0,21,0.125,24.128908157348633,0.25
0,0,22,0.25,24.29646110534668,0.375
0,0,23,0.0,24.405593872070312,0.125
0,0,24,0.125,24.41888427734375,0.25
0,0,25,0.125,24.41888427734375,0.375
0,0,26,0.125,24.41888427734375,0.375
0,0,27,0.0,24.46442413330078,0.0
0,0,28,0.125,24.41888427734375,0.375
0,0,29,0.125,24.46442413330078,0.375
0,0,30,0.125,24.47807502746582,0.25
0,0,31,0.0,24.509965896606445,0.125
0,0,32,0.125,24.2450008392334,0.375
0,0,33,0.125,24.509965896606445,0.375
0,0,34,0.0,24.509965896606445,0.125
0,0,35,0.125,24.41888427734375,0.25
0,0,36,0.125,24.46442413330078,0.375
0,0,37,0.125,24.509965896606445,0.375
0,0,38,0.0,24.46442413330078,0.0
0,0,39,0.125,24.459869384765625,0.375
0,0,40,0.125,24.46442413330078,0.375
0,0,41,0.125,24.509965896606445,0.25
0,0,42,0.0,24.500852584838867,0.125
0,0,43,0.125,24.46442413330078,0.375
0,0,44,0.125,24.46442413330078,0.375
0,0,45,0.0,24.509965896606445,0.125
0,0,46,0.0,24.48720359802246,0.125
0,0,47,0.125,24.509965896606445,0.375
0,0,48,0.125,23.966711044311523,0.375
0,0,49,0.0,24.509965896606445,0.0
0,0,50,0.125,24.509965896606445,0.375
0,0,51,0.125,24.473535537719727,0.375
0,0,52,0.125,24.46442413330078,0.25
0,0,53,0.0,24.509965896606445,0.125
0,0,54,0.125,24.509965896606445,0.375
0,0,55,0.125,24.509965896606445,0.375
0,0,56,0.0,24.509965896606445,0.125
0,0,57,0.125,24.374469757080078,0.25
0,0,58,0.125,24.487186431884766,0.375
0,0,59,0.125,24.509965896606445,0.375
0,0,60,0.0,24.509965896606445,0.0
0,0,61,0.125,24.509965896606445,0.375
0,0,62,0.125,24.509965896606445,0.375
0,0,63,0.0,24.441646575927734,0.125
0,0,64,0.0,24.509965896606445,0.125
0,0,65,0.25,24.33346939086914,0.5
0,0,66,0.125,24.46442413330078,0.375
0,0,67,0.0,24.38723373413086,0.25
0,0,68,0.25,24.441646575927734,0.25
0,0,69,0.125,24.37334442138672,0.375
0,0,70,0.125,24.509965896606445,0.375
0,0,71,0.0,24.509965896606445,0.0
0,0,72,0.125,24.41031837463379,0.375
0,0,73,0.125,24.373720169067383,0.375
0,0,74,0.125,24.509965896606445,0.25
0,0,75,0.0,24.509965896606445,0.125
0,0,76,0.125,24.46442413330078,0.375
0,0,77,0.125,24.341693878173828,0.375
0,0,78,0.0,24.509965896606445,0.125
0,0,79,0.125,24.46442413330078,0.25
0,0,80,0.125,24.509965896606445,0.375
0,0,81,0.125,24.509965896606445,0.375
0,0,82,0.0,24.509965896606445,0.0
0,0,83,0.125,24.46442413330078,0.375
0,0,84,0.125,24.509965896606445,0.375
0,0,85,0.125,24.509965896606445,0.25
0,0,86,0.0,24.509965896606445,0.125
0,0,87,0.125,24.509965896606445,0.375
0,0,88,0.125,24.450756072998047,0.375
0,0,89,0.0,24.45988655090332,0.125
0,0,90,0.125,24.46442413330078,0.25
0,0,91,0.125,24.509965896606445,0.375
