,Epoch,Iteration,Accuracy,Loss,Top3
0,0,0,0.25,11.288834571838379,0.5
0,0,1,0.25,11.941936492919922,0.5
0,0,2,0.125,11.537656784057617,0.25
0,0,3,0.25,14.256756782531738,0.375
0,0,4,0.25,11.528068542480469,0.375
0,0,5,0.25,28.01498031616211,0.375
0,0,6,0.125,12.27997875213623,0.375
0,0,7,0.25,6.684292316436768,0.5
0,0,8,0.25,8.979490280151367,0.625
0,0,9,0.25,9.17463493347168,0.625
0,0,10,0.125,16.401975631713867,0.5
0,0,11,0.25,6.727324485778809,0.5
0,0,12,0.25,8.499539375305176,0.5
0,0,13,0.125,8.395458221435547,0.625
0,0,14,0.375,12.126876831054688,0.75
0,0,15,0.25,6.8768086433410645,0.625
0,0,16,0.0,6.343127727508545,0.5
0,0,17,0.375,8.862509727478027,0.625
0,0,18,0.25,9.672656059265137,0.625
0,0,19,0.25,4.773614406585693,0.75
0,0,20,0.5,9.231691360473633,0.75
0,0,21,0.375,10.524740219116211,0.375
0,0,22,0.25,9.342239379882812,0.625
0,0,23,0.25,7.447259902954102,0.625
0,0,24,0.125,8.922348976135254,0.5
0,0,25,0.25,8.410284996032715,0.625
0,0,26,0.375,10.620955467224121,0.625
0,0,27,0.25,12.179156303405762,0.5
0,0,28,0.125,9.637131690979004,0.5
0,0,29,0.25,12.99832820892334,0.625
0,0,30,0.125,10.83544921875,0.5
0,1,0,0.5,10.567584037780762,0.625
0,1,1,0.25,8.601743698120117,0.625
0,1,2,0.375,11.182892799377441,0.75
0,1,3,0.375,20.23438835144043,0.5
0,1,4,0.25,10.450774192810059,0.625
0,1,5,0.125,14.839696884155273,0.25
0,1,6,0.25,10.551546096801758,0.375
0,1,7,0.5,4.905592918395996,0.875
0,1,8,0.5,6.173388957977295,0.875
0,1,9,0.625,8.586029052734375,0.75
0,1,10,0.375,13.35534381866455,0.5
0,1,11,0.75,6.146378993988037,1.0
0,1,12,0.25,7.368447780609131,0.625
0,1,13,0.25,10.794089317321777,0.625
0,1,14,0.375,9.760663986206055,0.625
0,1,15,0.25,9.108978271484375,0.625
0,1,16,0.0,7.6070332527160645,0.375
0,1,17,0.5,7.174515247344971,0.5
