,Epoch,Iteration,Accuracy,Loss,Top3
0,0,0,0.125,446.87359619140625,0.375
0,0,1,0.0,18.095823287963867,0.25
0,0,2,0.125,446.87359619140625,0.375
0,0,3,0.125,426.0488586425781,0.375
0,0,4,0.0,410.3529968261719,0.125
0,0,5,0.125,407.134521484375,0.25
0,0,6,0.125,406.66534423828125,0.375
0,0,7,0.125,401.0972595214844,0.375
0,0,8,0.0,327.4505310058594,0.125
0,0,9,0.125,120.71813201904297,0.375
0,0,10,0.25,37.96403121948242,0.25
0,0,11,0.25,26.741880416870117,0.375
0,0,12,0.0,21.61438751220703,0.125
0,0,13,0.0,15.377558708190918,0.5
0,0,14,0.25,20.84771728515625,0.375
0,0,15,0.25,18.439359664916992,0.5
0,0,16,0.0,19.858278274536133,0.125
0,0,17,0.125,22.724559783935547,0.375
0,0,18,0.125,20.512592315673828,0.375
0,0,19,0.125,19.433013916015625,0.125
0,0,20,0.125,31.872337341308594,0.125
0,0,21,0.125,41.5489501953125,0.375
0,0,22,0.125,16.369915008544922,0.25
0,0,23,0.0,73.7845687866211,0.125
0,0,24,0.125,13.453998565673828,0.5
0,0,25,0.125,37.02622604370117,0.125
0,0,26,0.125,33.700927734375,0.5
0,0,27,0.0,17.443506240844727,0.25
0,0,28,0.25,23.98223876953125,0.375
0,0,29,0.25,12.622577667236328,0.375
0,0,30,0.25,14.259675025939941,0.5
0,0,31,0.125,21.666786193847656,0.125
0,0,32,0.125,26.256229400634766,0.25
0,0,33,0.25,18.204973220825195,0.5
0,0,34,0.0,20.435468673706055,0.25
0,0,35,0.125,20.641141891479492,0.125
0,0,36,0.125,17.689376831054688,0.375
0,0,37,0.125,17.872303009033203,0.375
0,0,38,0.125,18.075603485107422,0.5
0,0,39,0.25,15.629453659057617,0.5
0,0,40,0.125,16.02735137939453,0.25
0,0,41,0.375,17.64259147644043,0.625
0,0,42,0.25,15.839971542358398,0.25
0,0,43,0.125,13.462359428405762,0.5
0,0,44,0.25,18.95615005493164,0.375
0,0,45,0.375,12.835790634155273,0.5
0,0,46,0.25,12.630084991455078,0.625
0,0,47,0.0,17.072908401489258,0.25
0,0,48,0.375,11.265373229980469,0.625
0,0,49,0.125,14.411565780639648,0.125
0,0,50,0.125,14.65480899810791,0.25
0,0,51,0.25,16.238157272338867,0.5
0,0,52,0.125,15.216385841369629,0.125
0,0,53,0.125,19.28839111328125,0.5
0,0,54,0.25,21.772966384887695,0.25
0,0,55,0.125,12.132268905639648,0.5
0,0,56,0.125,17.193147659301758,0.375
0,0,57,0.25,14.224474906921387,0.375
0,0,58,0.0,12.397453308105469,0.375
0,0,59,0.375,14.960806846618652,0.5
0,0,60,0.125,14.440434455871582,0.125
0,0,61,0.125,12.683934211730957,0.25
0,0,62,0.25,21.701065063476562,0.5
0,0,63,0.25,13.300573348999023,0.25
0,0,64,0.25,12.078556060791016,0.375
0,0,65,0.25,16.054582595825195,0.375
0,0,66,0.25,8.840174674987793,0.375
0,0,67,0.125,12.314428329467773,0.5
0,0,68,0.125,21.14946746826172,0.25
0,0,69,0.0,12.460891723632812,0.5
0,0,70,0.25,8.749232292175293,0.5
0,0,71,0.125,11.296443939208984,0.625
0,0,72,0.125,13.592495918273926,0.375
0,0,73,0.25,11.07321548461914,0.5
0,0,74,0.125,7.1741228103637695,0.5
0,0,75,0.125,13.863704681396484,0.375
0,0,76,0.125,10.024331092834473,0.375
0,0,77,0.25,5.643836975097656,0.875
0,0,78,0.0,8.934001922607422,0.375
0,0,79,0.125,7.951388835906982,0.375
0,0,80,0.0,24.362289428710938,0.5
0,0,81,0.125,27.77535629272461,0.5
0,0,82,0.125,7.462803363800049,0.5
0,0,83,0.125,39.95611572265625,0.5
0,0,84,0.25,14.294209480285645,0.25
0,0,85,0.25,12.398306846618652,0.625
0,0,86,0.5,9.090738296508789,0.625
