,Epoch,Iteration,Accuracy,Loss,Top3
0,0,0,0.0,0.8726500272750854,0.25
0,0,1,0.375,1.4478360414505005,0.5
0,0,2,0.125,0.848858118057251,0.375
0,0,3,0.25,1.085072636604309,0.5
0,0,4,0.0,1.3526830673217773,0.125
0,0,5,0.25,0.5139961242675781,0.375
0,0,6,0.125,1.1780216693878174,0.375
0,0,7,0.0,1.635502815246582,0.625
0,0,8,0.125,1.0199857950210571,0.5
0,0,9,0.125,0.8403474688529968,0.375
0,0,10,0.25,1.1465054750442505,0.625
0,0,11,0.25,0.41518741846084595,0.375
0,0,12,0.25,1.5344864130020142,0.375
0,0,13,0.0,1.0098686218261719,0.625
0,0,14,0.375,1.5978319644927979,0.375
0,0,15,0.375,0.46940556168556213,0.625
0,0,16,0.375,0.6553633809089661,0.625
0,0,17,0.25,0.5490148663520813,0.75
0,0,18,0.25,1.099517583847046,0.375
0,0,19,0.25,1.3614314794540405,0.625
0,0,20,0.125,2.146474599838257,0.5
0,0,21,0.0,0.6107661724090576,0.5
0,0,22,0.25,0.6195302605628967,0.625
0,0,23,0.0,0.8613696098327637,0.25
0,0,24,0.125,1.3783937692642212,0.125
0,0,25,0.125,0.7352274656295776,0.375
0,0,26,0.125,0.9111761450767517,0.75
0,0,27,0.125,0.9720644950866699,0.5
0,0,28,0.375,0.9207817316055298,0.625
0,0,29,0.5,1.2607213258743286,0.75
0,0,30,0.25,0.8624599575996399,0.375
0,1,0,0.75,0.6369289755821228,1.0
0,1,1,0.375,0.6507794260978699,0.625
0,1,2,0.75,1.1708595752716064,0.875
0,1,3,0.625,0.4656957983970642,0.875
0,1,4,0.5,0.6157782077789307,0.625
0,1,5,0.375,0.6674115061759949,0.625
0,1,6,0.5,0.8439325094223022,0.625
0,1,7,0.75,0.788066029548645,0.75
0,1,8,0.25,0.4718157649040222,0.5
0,1,9,0.25,0.5003104209899902,0.625
0,1,10,0.375,0.3246190845966339,0.625
0,1,11,0.625,0.23862391710281372,0.875
0,1,12,0.25,0.5762510299682617,0.75
0,1,13,0.375,0.7631722092628479,0.75
0,1,14,0.625,0.8602834343910217,0.75
0,1,15,0.5,0.5803645253181458,0.75
0,1,16,0.625,0.6604745388031006,0.875
0,1,17,0.375,1.217568278312683,0.5
0,1,18,0.5,0.8686907291412354,0.75
0,1,19,0.5,0.4883861243724823,0.75
0,1,20,0.625,0.5779634714126587,0.875
0,1,21,0.25,0.7968704104423523,0.75
0,1,22,0.125,1.323222041130066,0.5
0,1,23,0.375,0.2791839838027954,1.0
0,1,24,0.5,1.3558223247528076,0.875
0,1,25,0.25,1.4507876634597778,0.5
0,1,26,0.25,0.7304949760437012,0.625
0,1,27,0.25,1.0333678722381592,0.625
0,1,28,0.25,0.8476164937019348,0.75
0,1,29,0.25,0.5965086221694946,0.5
0,1,30,0.0,0.6450557708740234,0.75
0,2,0,0.625,0.5291684865951538,0.625
0,2,1,0.625,0.32427582144737244,0.875
0,2,2,0.125,0.23608586192131042,0.375
0,2,3,0.5,0.8135775923728943,0.625
0,2,4,0.25,0.4353305399417877,0.5
0,2,5,0.25,0.6944745182991028,0.5
0,2,6,0.25,0.33372387290000916,0.75
0,2,7,0.0,0.5897795557975769,0.125
0,2,8,0.625,0.6670660972595215,0.75
0,2,9,0.375,0.6214845180511475,0.75
0,2,10,0.375,0.8520804047584534,0.5
0,2,11,0.25,1.6292141675949097,0.5
0,2,12,0.375,1.0814709663391113,0.375
0,2,13,0.25,0.440550297498703,0.5
0,2,14,0.25,0.5441126823425293,0.375
0,2,15,0.375,0.4971115291118622,0.5
0,2,16,0.375,0.5530371069908142,0.5
0,2,17,0.125,0.85487961769104,0.625
0,2,18,0.75,0.4063209295272827,0.75
0,2,19,0.125,0.4967665672302246,0.75
0,2,20,0.625,0.43257105350494385,0.875
0,2,21,0.25,1.0836554765701294,0.5
0,2,22,0.25,0.7152389287948608,0.375
0,2,23,0.5,0.4776781499385834,0.75
0,2,24,0.25,0.6543622612953186,0.625
0,2,25,0.25,0.39589792490005493,0.375
0,2,26,0.75,0.7923982739448547,0.875
0,2,27,0.375,0.2663253843784332,0.75
0,2,28,0.125,0.6048110127449036,0.25
0,2,29,0.625,0.5774064660072327,0.625
0,2,30,0.5,0.7562791109085083,0.5
0,3,0,0.375,0.4741756319999695,0.875
0,3,1,0.375,0.2340354472398758,0.75
0,3,2,0.625,0.5356650352478027,1.0
0,3,3,0.75,0.37985795736312866,1.0
0,3,4,0.625,0.4439908564090729,0.875
0,3,5,0.625,0.25050950050354004,0.875
0,3,6,0.5,0.5901690125465393,0.625
0,3,7,0.625,0.5284168720245361,0.875
0,3,8,0.375,0.18592870235443115,0.75
0,3,9,0.625,0.4721696972846985,0.875
0,3,10,0.5,0.1881578266620636,1.0
0,3,11,0.75,0.5686140060424805,0.75
0,3,12,0.5,0.19130827486515045,0.75
0,3,13,0.5,0.37459704279899597,0.625
0,3,14,0.5,0.4547453820705414,0.625
0,3,15,0.5,0.4313753843307495,0.75
0,3,16,0.25,0.3394142687320709,0.5
0,3,17,0.5,0.5380452871322632,0.875
0,3,18,0.625,0.32360589504241943,0.875
0,3,19,0.75,0.801222562789917,0.75
0,3,20,0.5,0.25535041093826294,0.75
0,3,21,0.625,0.451101690530777,0.875
0,3,22,0.375,0.34648653864860535,0.625
0,3,23,0.125,0.2275749146938324,0.5
0,3,24,0.625,0.5782983303070068,0.875
0,3,25,0.625,0.6088343858718872,0.875
0,3,26,0.375,0.7740876078605652,0.75
0,3,27,0.75,0.9099833369255066,1.0
0,3,28,0.5,0.13343742489814758,0.875
0,3,29,0.75,0.30479633808135986,0.875
0,3,30,0.5,0.2557753622531891,0.625
0,4,0,0.75,0.0695016011595726,0.875
0,4,1,0.625,0.23793721199035645,0.625
0,4,2,0.5,0.22754469513893127,1.0
0,4,3,0.875,0.20151890814304352,1.0
0,4,4,0.375,0.4314489960670471,1.0
0,4,5,0.75,1.3852832317352295,1.0
0,4,6,0.625,0.11809141933917999,1.0
0,4,7,0.625,0.5022896528244019,0.75
0,4,8,0.5,0.16797319054603577,0.875
0,4,9,0.5,0.38647738099098206,0.625
0,4,10,0.75,0.29752397537231445,1.0
0,4,11,0.875,0.38254475593566895,0.875
0,4,12,0.375,0.32016974687576294,0.875
0,4,13,0.75,0.23540979623794556,1.0
0,4,14,0.75,0.29357364773750305,0.875
0,4,15,0.5,0.1773838996887207,1.0
0,4,16,0.625,0.5482633709907532,0.875
0,4,17,0.625,0.07021285593509674,1.0
0,4,18,0.5,0.5053452849388123,1.0
0,4,19,0.25,0.6543616056442261,0.875
0,4,20,0.25,0.1961347907781601,0.625
0,4,21,0.75,0.25338372588157654,0.875
0,4,22,0.375,0.2324298769235611,0.875
0,4,23,0.375,0.27755892276763916,0.875
0,4,24,0.75,0.43951141834259033,0.875
0,4,25,0.5,0.2553800046443939,0.875
0,4,26,0.5,0.318340003490448,0.875
0,4,27,0.25,0.23990531265735626,1.0
0,4,28,0.375,0.2788398265838623,0.875
0,4,29,0.75,0.4755890667438507,0.875
0,4,30,0.5,0.16181717813014984,0.75
0,5,0,0.75,0.06408928334712982,1.0
0,5,1,0.75,0.2555222809314728,1.0
0,5,2,0.75,0.14931131899356842,0.75
0,5,3,0.5,0.15394708514213562,1.0
0,5,4,0.75,0.09092777222394943,1.0
0,5,5,0.5,0.30190205574035645,0.875
0,5,6,0.75,0.34188973903656006,1.0
0,5,7,0.375,0.33288154006004333,0.75
0,5,8,0.5,0.203882098197937,0.875
0,5,9,0.5,0.24239592254161835,0.875
0,5,10,0.625,0.3611862063407898,1.0
0,5,11,0.75,0.05846941098570824,1.0
0,5,12,0.125,0.6354639530181885,0.875
0,5,13,0.625,0.1481761932373047,0.875
0,5,14,0.625,0.30251526832580566,0.875
0,5,15,0.875,1.0727671384811401,1.0
0,5,16,0.5,0.055871814489364624,1.0
0,5,17,0.625,0.28635886311531067,0.875
0,5,18,0.5,0.13712500035762787,0.875
0,5,19,0.375,0.22062468528747559,0.5
0,5,20,0.75,0.2717909812927246,0.75
0,5,21,0.375,0.19502010941505432,0.75
0,5,22,0.625,0.16468901932239532,0.75
0,5,23,0.375,0.44532278180122375,0.5
0,5,24,0.5,0.5059117078781128,0.875
0,5,25,0.5,0.16066338121891022,0.75
0,5,26,0.625,0.31746557354927063,1.0
0,5,27,0.5,0.09457515925168991,0.875
0,5,28,0.5,0.22396120429039001,1.0
0,5,29,0.5,0.23525847494602203,0.875
0,5,30,0.75,0.11534403264522552,1.0
0,6,0,0.875,0.3288670480251312,1.0
0,6,1,0.5,0.23033756017684937,0.75
